id,neighbourhood_cleansed,lat,lon,property_type,room_type,price,accommodates,bathrooms,amenities,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,lake_access,num_amenities,dist_ta,dist_pb,num_ta,num_stops
28619250,Commune de Genève,46.18839,6.15593,Private room in apartment,Private room,153.0,1,1.0,"[""Paid parking on premises"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,0,1,0,32,430.3889639699125,516.019726611374,1,0
28650613,Commune de Genève,46.20921,6.1343,Entire apartment,Entire home/apt,88.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Elevator"", ""First aid kit"", ""Lake access"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV"", ""Private entrance"", ""Heating"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,1,19,663.0950379622955,296.6916318851873,0,0
28753707,Commune de Genève,46.21077,6.14677,Entire apartment,Entire home/apt,70.0,2,1.0,"[""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Lake access"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Stove"", ""Lockbox"", ""Oven"", ""Heating"", ""Bed linens"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.53,4.95,1,1,1,19,632.0251288139779,312.3204638939307,0,0
28781148,Commune de Genève,46.20488,6.15996,Entire apartment,Entire home/apt,96.0,3,1.5,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.88,5.0,0,1,1,30,530.4099424051275,495.7248132749346,1,0
28793259,Commune de Genève,46.19138,6.14493,Entire apartment,Entire home/apt,100.0,3,1.0,"[""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Cooking basics"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Oven"", ""Heating"", ""Dryer"", ""Hot water"", ""Iron"", ""Coffee maker"", ""Kitchen""]",5.0,4.9,0,1,0,16,641.7508085717383,127.8421067841111,0,2
28926742,Vernier,46.20984,6.11282,Private room in condominium,Private room,55.0,1,1.0,"[""Wifi"", ""Cooking basics"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Hot water"", ""Iron""]",4.5,4.61,0,1,0,12,1021.0409939214296,920.61144740789,0,0
28970343,Commune de Genève,46.21293,6.15194,Entire apartment,Entire home/apt,97.0,2,1.5,"[""Washer"", ""TV"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.95,4.95,0,1,0,22,754.4576614128061,620.9582101710986,0,0
29002033,Commune de Genève,46.20502,6.16256,Entire apartment,Entire home/apt,124.0,4,1.0,"[""Ethernet connection"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Waterfront"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.41,4.91,0,1,1,30,750.9364405893796,557.0875486988917,0,0
29028597,Versoix,46.28752,6.16274,Private room in apartment,Private room,50.0,3,1.0,"[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Crib"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Babysitter recommendations"", ""Hot water"", ""Dedicated workspace"", ""Fire extinguisher"", ""Elevator"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Children\u2019s books and toys"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.67,4.67,1,1,0,31,7466.807899130795,925.1202246369392,0,0
29034306,Grand-Saconnex,46.22498,6.11394,Private room in house,Private room,99.0,2,1.5,"[""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""TV"", ""Breakfast"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Host greets you"", ""Coffee maker"", ""Hot tub"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Cleaning before checkout"", ""Children\u2019s books and toys"", ""Oven"", ""Cooking basics"", ""Backyard""]",4.91,5.0,1,1,0,32,767.621040369164,809.5616330123869,0,0
29035010,Commune de Genève,46.21117,6.13528,Entire apartment,Entire home/apt,137.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Children\u2019s books and toys"", ""Oven"", ""Kitchen""]",4.83,5.0,0,1,0,25,878.9462952668441,200.5612965976372,0,2
29116006,Commune de Genève,46.20585,6.16167,Entire apartment,Entire home/apt,170.0,4,2.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Extra pillows and blankets"", ""Lake access"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV"", ""Heating"", ""Dryer"", ""Bed linens"", ""Breakfast"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,1,19,664.7083457743697,673.7351517396098,0,0
29138602,Commune de Genève,46.19881,6.13945,Entire apartment,Entire home/apt,110.0,2,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""TV"", ""Private entrance"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.78,4.89,0,1,0,21,139.07797661146384,238.26633462007604,3,2
29143747,Commune de Genève,46.20106,6.16799,Entire apartment,Entire home/apt,116.0,4,1.5,"[""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.34,4.72,1,76,0,25,1066.0243237094626,112.42015052473184,0,2
29180555,Commune de Genève,46.21102,6.11531,Entire guesthouse,Entire home/apt,100.0,2,1.0,"[""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Essentials"", ""Building staff"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""High chair"", ""Kitchen""]",4.98,4.79,0,1,0,30,1002.6920087627536,660.953197231853,0,0
29243691,Chêne-Bougeries,46.2006,6.17549,Entire condominium,Entire home/apt,150.0,4,1.0,"[""Cable TV"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Microwave"", ""Hangers"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Kitchen""]",5.0,4.33,0,1,0,22,1890.7143927749064,143.45715625634907,0,2
29254763,Commune de Genève,46.18911,6.14378,Entire apartment,Entire home/apt,154.0,3,1.5,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Building staff"", ""Babysitter recommendations"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Indoor fireplace"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.94,4.86,0,1,0,30,740.7378281540933,80.69993649695394,0,2
29259762,Commune de Genève,46.20927,6.1244,Private room in condominium,Private room,49.0,4,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Portable fans"", ""Lock on bedroom door"", ""Baby bath"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Shower gel"", ""Ping pong table"", ""BBQ grill"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Babysitter recommendations"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Fireplace guards"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Pool table"", ""Kitchen""]",4.79,4.79,1,15,0,46,1098.275930514412,638.2687254862357,0,0
29270920,Commune de Genève,46.20506,6.11057,Entire apartment,Entire home/apt,79.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.0,2.0,1,1,0,21,769.9449138187192,1473.2996699192995,0,0
29291312,Commune de Genève,46.21866,6.12299,Entire apartment,Entire home/apt,100.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Essentials"", ""Pocket wifi"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,0,2,0,21,1363.2613645753368,470.20477418777,0,0
29291450,Commune de Genève,46.20335,6.13591,Entire apartment,Entire home/apt,200.0,6,2.0,"[""Wifi"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Coffee maker"", ""Kitchen""]",4.58,4.42,0,1,0,11,123.20495062816754,250.6927620633868,4,2
29292003,Commune de Genève,46.20326,6.13587,Entire apartment,Entire home/apt,130.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Essentials"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""Heating"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,2,0,21,118.12372386731909,245.05978355156836,4,2
29298090,Commune de Genève,46.20713,6.14275,Entire apartment,Entire home/apt,140.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Private entrance"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Security cameras on property"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.95,5.0,1,1,0,22,305.27304330549254,72.77535962716264,1,3
29323288,Commune de Genève,46.20955,6.12275,Private room in condominium,Private room,58.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""BBQ grill"", ""Changing table"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Bathtub"", ""Building staff"", ""Babysitter recommendations"", ""Hot water"", ""Single level home"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.8,4.8,1,15,0,44,1267.9183471777096,659.0959306231956,0,0
29325047,Commune de Genève,46.21043,6.12382,Private room in condominium,Private room,70.0,3,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""BBQ grill"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Babysitter recommendations"", ""Hot water"", ""Single level home"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",5.0,5.0,1,15,0,42,1227.3476752814115,526.17896702226,0,0
29378572,Commune de Genève,46.18967,6.15723,Private room in condominium,Private room,70.0,1,1.0,"[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Private entrance"", ""Iron"", ""Wifi"", ""Essentials"", ""Hot water"", ""Dishwasher"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.91,5.0,0,2,0,25,380.3816463609057,500.7685665893587,1,0
29383677,Commune de Genève,46.21104,6.12391,Private room in loft,Private room,47.0,3,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Ping pong table"", ""BBQ grill"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Babysitter recommendations"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Pool table"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,15,0,41,1263.2323789585755,458.7946924258461,0,0
29444041,Commune de Genève,46.19874,6.16115,Entire apartment,Entire home/apt,60.0,1,1.0,"[""Wifi"", ""Hair dryer"", ""Elevator"", ""First aid kit"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Washer"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,10,307.16275111442104,352.4709043423914,1,0
29525466,Commune de Genève,46.20967,6.11944,Entire apartment,Entire home/apt,98.0,5,2.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Room-darkening shades"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.97,4.79,1,1,0,35,1401.4492623633455,759.8761773967658,0,0
29527703,Commune de Genève,46.22138,6.14709,Entire apartment,Entire home/apt,120.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Heating"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.75,5.0,0,1,0,13,97.21583074482196,217.4149751369513,1,2
29557130,Commune de Genève,46.20213,6.12996,Entire apartment,Entire home/apt,117.0,2,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Shower gel"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Waterfront"", ""Essentials"", ""Bathtub"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Fire extinguisher"", ""Gym"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Security cameras on property"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.64,4.79,1,2,1,41,310.425368676265,137.37451986046202,2,2
29630932,Commune de Genève,46.20433,6.1609,Entire apartment,Entire home/apt,155.0,4,1.5,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Keypad"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""Stove"", ""Heating"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,0,1,1,27,588.2672350376112,485.7788925519925,0,0
